id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19262097,Sunny House Amidst the Treetops of Uptown Mpls.,23785554,Jane,,Hennepin,44.95976,-93.2918,Entire home/apt,137,2,130,2019-09-29,4.62,1,313
19262769,3BD Home with Garage- NE Minneapolis!,134453888,Chad,,Hennepin,45.01832,-93.23777,Entire home/apt,120,30,12,2018-01-28,0.43,1,356
19264459,SUPERBOWL SPECIAL: 4 br Cottage on Lake Minnetonka,83273252,Todd,,Hennepin,44.919,-93.64143,Entire home/apt,1000,2,3,2017-10-01,0.12,1,0
19278784,Minnetonka by Minneapolis Charmer,135010432,Jim,,Hennepin,44.94541,-93.45128,Entire home/apt,225,4,8,2019-07-27,0.30,3,340
19285917,Modern and Cozy Family Living,135056456,Brian And Anna,,Hennepin,44.92609,-93.34239,Entire home/apt,249,2,27,2019-09-08,1.03,1,151
19286156,"Cozy room in community house, wood floors",2193270,Oliver,,Hennepin,44.94454,-93.2627,Private room,70,2,6,2017-10-01,0.24,1,0
19289379,Airport/MOA/Zoo/Lightrail/Outlet Mall/Bike trails,21731855,Lisa,,Dakota,44.78803,-93.11126,Entire home/apt,75,2,14,2019-07-01,0.56,2,83
19289454,"Charming lower level apt. in quaint, small town",117799910,Mary,,Isanti,45.72524,-93.1734,Entire home/apt,90,1,38,2019-10-06,1.39,2,162
19291003,"Charming upper level apt. in quaint, small town",117799910,Mary,,Isanti,45.72298,-93.17203,Entire home/apt,90,1,54,2019-10-06,2.01,2,173
19292172,Centrally located to Minneapolis and NE Breweries,24002652,Anne,,Anoka,45.05832,-93.25102,Private room,45,1,71,2019-09-02,2.52,1,0
19293576,Super Bowl Fans: Private room and bath.,1996384,Jeanette,,Ramsey,45.04598,-92.99487,Private room,400,2,0,,,1,0
19298212,West Studio — Private room in Mpls arts center,135099250,Center For Performing Arts,,Hennepin,44.93484,-93.28407,Private room,44,3,84,2019-09-29,3.01,3,18
19327147,Hideaway from the Twin Cities: N STAR: Queen Bed,115708107,Steve,,St. Croix,45.07164,-92.72927,Private room,55,1,77,2019-10-06,2.76,4,275
19344914,Lakefront Home with Pool & Hot Tub,135541070,Deb,,Wright,45.17244,-93.90143,Entire home/apt,175,2,8,2019-09-29,1.70,1,42
19382514,The Maker's Cottage - a 3+ bedroom oasis,58461132,Amanda,,Hennepin,44.98839,-93.72301,Entire home/apt,250,2,30,2019-10-07,1.12,1,316
19383842,SUPER BOWL 2018 PRIME LOCATION!!!,84725654,Travis,,Hennepin,44.87964,-93.29792,Entire home/apt,3000,2,0,,,1,365
19385441,Walkable to Super Bowl -  entire house!,8661030,Sam,,Hennepin,44.98406,-93.24883,Entire home/apt,975,3,0,,,1,0
19385465,Family Home in Northeast - close to everything!,3298257,Tessa,,Hennepin,45.01704,-93.27181,Entire home/apt,600,2,0,,,1,0
19389414,Rum River Preserve,29466468,Andy,,Mille Lacs,45.79232,-93.66249,Entire home/apt,185,2,13,2019-09-29,0.47,3,350
19389672,Green Ridge Craftsman Dream Home,29466468,Andy,,Isanti,45.56714,-93.45027,Entire home/apt,385,2,4,2018-09-10,0.16,3,209
19399845,Northwest Studio— Private room in Mpls arts center,135099250,Center For Performing Arts,,Hennepin,44.93459,-93.28418,Private room,44,1,73,2019-09-15,2.62,3,42
19406908,Huge 2 room suite -,107294900,George,,Hennepin,44.87246,-93.33776,Private room,77,2,13,2019-08-25,0.48,2,364
19413201,"Awesome location, newly remodeled, uptown/downtown",1348988,Andrew,,Hennepin,44.96122,-93.28828,Entire home/apt,87,1,122,2019-10-07,4.59,2,302
19430920,"Superbowl 2018, comfortable home to stay..",136211387,Constance,,Ramsey,44.92235,-93.08148,Private room,1500,3,0,,,1,0
19438006,Urban retreat nestled blocks from Lake Harriet,30444275,Sarah,,Hennepin,44.92289,-93.27707,Entire home/apt,125,2,42,2019-09-02,1.57,9,250
19438908,Modern Apartment on Leander Lane,29998271,Beth,,Anoka,45.04734,-93.23494,Entire home/apt,75,2,63,2019-09-22,2.26,2,5
19453223,"Entire home with private yard, close to lightrail!",119513688,Sara,,Hennepin,44.92631,-93.22907,Entire home/apt,350,4,3,2019-04-09,0.11,1,9
19458181,Your Own Urban Sanctuary Apartment in South Uptown,21743790,Carol,,Hennepin,44.9384,-93.29226,Entire home/apt,99,2,42,2019-06-28,1.54,1,0
19472867,Superbowl 2018 Family/Small Group Rental Home,136626439,Angela,,Hennepin,44.98547,-93.42412,Entire home/apt,1000,4,0,,,1,365
19473069,Sensible Super Bowl rental,29410878,Brian,,Ramsey,45.07874,-93.22286,Entire home/apt,1300,3,0,,,1,365
19475202,Modern Apartment in Historic St. Paul Building,116533494,The Lowry,,Ramsey,44.9445,-93.09522,Entire home/apt,89,1,253,2019-09-27,9.01,26,79
19476241,"Luxury Home for Groups near Downtown, and U of M.",135437259,Dan & Lucy,,Hennepin,44.96475,-93.22855,Entire home/apt,2999,4,2,2018-01-01,0.08,2,0
19476473,Exclusive home in wooded private area; Super Bowl!,136662993,Jodi,,Ramsey,45.08676,-93.09481,Entire home/apt,500,2,0,,,1,362
19487599,"King Bed, Private bath, liv space. Near MSP & MOA.",17267232,Connie,,Dakota,44.7592,-93.24126,Private room,45,2,64,2019-10-11,3.12,1,40
19488507,Cozy room in Twin cities,120622694,Sasha,,Ramsey,45.04141,-93.20794,Private room,35,1,0,,,1,89
19489606,1-Br. Suite-10 Min Uber Downtown or U of M,136795978,Julia And Ishmael,,Hennepin,45.01397,-93.24368,Private room,54,2,48,2019-10-07,1.90,5,153
19491367,Private Home w Hot Tub 14 Min from Downtown,128893020,Anthony,,Hennepin,45.02811,-93.38735,Entire home/apt,269,2,32,2019-10-07,1.18,15,67
19497341,Beautiful Craftsman 12 Minutes to Superbowl!,38480639,Mindy,,Ramsey,44.94377,-93.15949,Entire home/apt,1000,3,0,,,1,358
19501111,"Spacious Room, NE Brewery/Distillery/Arts District",4149173,Miranda,,Hennepin,45.00458,-93.24,Private room,44,2,62,2019-08-25,2.38,1,330
19503148,Modern Retreat (Private bath),136948998,Bliss,,Hennepin,44.96348,-93.26493,Private room,55,1,197,2019-10-11,7.14,1,60
19505265,"Cabin Nestled in the Woods, Close to MSP Airport",136973440,Kayla,,Dakota,44.88528,-93.16307,Entire home/apt,90,2,17,2019-10-01,0.83,1,359
19522759,Cozy Lakefront Cottage,73617123,Patricia,,Hennepin,44.89854,-93.56589,Entire home/apt,200,2,74,2019-10-03,2.80,1,5
19532297,Quite convience,89934308,MrBustabiggs,,Anoka,45.03706,-93.23598,Entire home/apt,300,3,0,,,1,365
19532655,Private Attic Suite at SoulSpace Farm Sanctuary,137190773,Kara,,St. Croix,45.14842,-92.55054,Private room,139,1,76,2019-10-06,2.75,1,252
19541406,The Gin Room on Park Avenue,9850035,Paige,,Hennepin,44.93103,-93.26427,Private room,50,2,93,2019-09-09,3.40,2,155
19552831,Cooper Bungalow Spacious Super Bowl Retreat+,432144,Julie,,Hennepin,44.94466,-93.21515,Entire home/apt,560,2,0,,,1,0
19553893,Longfellow Manor,24881949,Mark D.,,Hennepin,44.94075,-93.2218,Private room,54,2,76,2019-10-06,3.36,1,35
19554377,"Private, comfortable room in a beautiful house.",136113023,Jane,,Carver,44.83281,-93.62,Private room,29,1,25,2019-08-25,0.95,2,67
19554613,Upscale 2 BR Townhouse 10 min from Downtown MPLS,125443292,Brian,,Hennepin,44.98462,-93.38191,Entire home/apt,800,5,0,,,1,365
19570507,South Studio — Private room in Mpls arts center,135099250,Center For Performing Arts,,Hennepin,44.93479,-93.28375,Private room,39,1,64,2019-09-15,2.30,3,37
19572750,Bedroom with walk-in closet in spacious home,136113023,Jane,,Carver,44.83566,-93.62642,Private room,33,1,24,2019-07-21,0.87,2,159
19573347,"Near Downtown, University of Minnesota, & River.",123890879,Peggy & Paul,,Hennepin,44.98554,-93.24405,Entire home/apt,126,2,88,2019-10-13,4.05,1,155
19575327,Historic Lowry Hill Minneapolis Condo,97845380,Spencer,,Hennepin,44.96577,-93.29856,Entire home/apt,600,44,23,2019-04-09,0.84,1,88
19576045,"Donuts, Art, Puppies, Bikes, Flowers, & Massage!",137592287,Jilda,,Hennepin,45.004,-93.24447,Entire home/apt,56,2,117,2019-10-10,5.08,1,328
19582871,"Comfortable quirky Victorian, filled with art",15607705,Susan Legender,,Ramsey,44.94435,-93.13628,Private room,50,2,80,2019-10-13,3.01,2,317
19589252,North Point,137692524,Jeff,,Hennepin,45.22994,-93.5381,Entire home/apt,5500,5,0,,,1,0
19593420,"Cozy cottage, easy walk to downtown Hudson!!",46103075,Matthew,,St. Croix,44.9844,-92.75208,Entire home/apt,110,2,92,2019-10-06,3.37,2,105
19594231,Burke Place,57900037,Simone,,Ramsey,45.00644,-93.14435,Private room,40,1,2,2017-08-13,0.07,1,0
19603901,Geodesic Domes 8000 sq ft Brand New Remodel,33132687,Sarah,,Hennepin,44.88538,-93.42607,Entire home/apt,899,3,5,2019-09-15,0.19,1,347
19607005,Coastal Chic home with a pool and acreage,35720841,John,,St. Croix,45.02432,-92.7344,Entire home/apt,999,2,5,2019-08-18,0.19,1,363
19611794,Shambhala,137918080,Maria,,Washington,45.08305,-92.80828,Entire home/apt,185,2,55,2019-10-13,2.01,1,169
19618103,4br NE Minneapolis,5079018,Jon,,Hennepin,44.99542,-93.2587,Entire home/apt,295,3,10,2019-04-09,0.37,1,0
19618475,Entire Home in St. Paul - The Butternut,9857427,Scott,,Ramsey,44.92068,-93.12944,Entire home/apt,70,2,127,2019-10-04,4.56,1,139
19620091,"Spacious, cozy mother-in-law apartment",91630542,Kari,,Hennepin,44.9593,-93.28281,Entire home/apt,62,1,184,2019-10-09,6.67,1,117
19638868,Private king size room w/ bath in S. Mpls.,92654642,Tim & Brittany,,Hennepin,44.89521,-93.30507,Private room,60,2,13,2018-02-05,0.48,1,0
19643963,Mississippi Riverfront Retreat,109734253,Nancy,,Dakota,44.82783,-93.01266,Entire home/apt,245,2,15,2019-06-09,0.60,1,0
19650747,Great Seward 3 Bedroom Arcade BnB,138322098,Susan,,Hennepin,44.96122,-93.23145,Entire home/apt,86,2,84,2019-10-13,3.40,1,250
19651062,** SUPER BOWL 2018**1/2m from lightrail Green Line,28014871,Ann,,Ramsey,44.95133,-93.18553,Entire home/apt,15000,5,0,,,1,363
19658796,Three bedroom Suite in Victorian Mansion,79134962,Brandon,,Hennepin,44.95466,-93.26893,Private room,550,1,7,2019-09-29,0.40,3,171
19660509,Hideaway from the Twin Cities: SUNSET: Full + Twin,115708107,Steve,,St. Croix,45.07243,-92.72638,Private room,55,1,30,2019-09-22,1.10,4,365
19660644,Super Bowl Getaway - Minutes from Stadium,138358551,Sarah,,Hennepin,44.97878,-93.33397,Entire home/apt,1950,3,0,,,1,365
19660659,Hideaway from the Twin Cities: Express: Full Bed,115708107,Steve,,St. Croix,45.07256,-92.72616,Private room,55,1,23,2019-10-13,0.83,4,365
19661278,3 BD 2 BA Home 20 min to Dtwn Mpls & 5 min to MOA,131986644,Heidi,,Dakota,44.84739,-93.17795,Entire home/apt,1400,7,0,,,1,0
19662098,3 year old 3300 foot ranch home 2018 Superbowl,138432425,Joyce,,Scott,44.78071,-93.44231,Entire home/apt,1000,3,0,,,1,0
19662637,Stunning View Downtown St. Paul,116533494,The Lowry,,Ramsey,44.9457,-93.09352,Entire home/apt,89,1,269,2019-10-08,9.75,26,78
19671983,"House for Super Bowl, 8 guests, 7 miles to stadium",138522058,Daniel,,Hennepin,44.9585,-93.3529,Entire home/apt,2000,3,0,,,1,363
19673335,Modern Nordic Guesthouse in Seward neighborhood,1169138,Mette,,Hennepin,44.96133,-93.22458,Entire home/apt,175,3,82,2019-09-22,3.07,1,157
19677699,10 minutes from U.S. Bank Stadium,24255915,Brandon,,Hennepin,44.94335,-93.35645,Entire home/apt,2000,3,0,,,1,173
19679889,"Modern, Elegant, Trendy Apartment",116533494,The Lowry,,Ramsey,44.94389,-93.09377,Entire home/apt,89,1,289,2019-10-08,10.47,26,71
19680681,Perfectly Located Charmer,101772855,Hannah,,Hennepin,45.01469,-93.2705,Private room,75,1,32,2018-04-01,1.16,1,0
19681630,"Spacious custom built home, open floor plan",55986247,Graham,,Hennepin,44.99157,-93.4914,Entire home/apt,475,3,2,2018-11-24,0.08,1,0
19681673,Single Guest Bedroom Outside of Minneapolis,22260330,Mitch,,Hennepin,45.01914,-93.33781,Private room,32,1,61,2019-10-12,2.34,3,249
19701401,*SuperHost Guest Suite w/ POOL* 5min to Downtown!,42502277,Grace,,Hennepin,44.9678,-93.31838,Entire home/apt,50,1,110,2019-10-06,4.57,1,84
19703582,Private Room in a South Minneapolis Duplex,133476553,Leaf,,Hennepin,44.94691,-93.24794,Private room,39,1,20,2019-10-13,3.17,1,13
19711877,SUPERBOWL! MINNEAPOLIS,138908941,Kellie,,Hennepin,44.93667,-93.35669,Entire home/apt,500,3,0,,,1,0
19714930,Coon Rapids Home,59636613,Elizabeth,,Anoka,45.17671,-93.28278,Private room,500,3,0,,,1,0
19714943,Plant filled private room,6549779,Carmen,,Hennepin,44.96201,-93.29298,Private room,42,2,5,2019-04-09,0.20,2,0
19720451,"A place that you can say ""I'm home""!",138994430,Si,,Hennepin,45.07044,-93.3691,Entire home/apt,250,2,59,2019-09-29,2.29,1,337
19720595,El Toro House of Dance,138995010,Daniel,,Hennepin,44.96051,-93.28887,Entire home/apt,90,1,81,2019-08-01,2.97,6,11
19726016,3br/2ba Home Available for Super Bowl Rental,36241524,Andrew,,Hennepin,45.01378,-93.38122,Entire home/apt,750,5,0,,,1,0
19730549,Merry & Bright Urban Oasis~Relax in Big Cozy Space,4885768,Andy And Rachael,,Ramsey,44.9657,-93.16337,Entire home/apt,105,2,82,2019-10-13,3.02,10,354
19737977,Neighborhood home between downtown STP & MPLS.,139182893,Bryan,,Ramsey,44.94747,-93.17645,Entire home/apt,200,2,20,2019-09-02,0.75,1,0
19747120,2BR 2nd Floor Duplex,80357950,Doug,,Hennepin,44.97925,-93.31668,Entire home/apt,85,2,31,2019-09-29,1.29,1,356
19747696,My Shared Spot on Earth,63168044,Josefa,,Dakota,44.82468,-93.14678,Private room,37,2,16,2019-09-10,0.63,1,90
19751120,Studio Style~ Modern (Room 2),113923355,Doreen,,Hennepin,44.84163,-93.42296,Private room,45,2,27,2019-05-18,1.00,2,365
19757710,Stadium-Convention ★ Roof Top Deck & Exposed Brick,57655643,Chris And Monica,,Hennepin,44.97066,-93.26528,Entire home/apt,95,2,140,2019-10-09,5.82,13,90
19763418,Elegant Apartment Downtown St. Paul,116533494,The Lowry,,Ramsey,44.94458,-93.09481,Entire home/apt,99,1,257,2019-10-08,9.38,26,75
19765840,"Southwest Minneapolis Home, near to lakes!",100940721,Amy,,Hennepin,44.89847,-93.29459,Entire home/apt,115,3,4,2019-08-14,0.15,1,0
19785786,"Custom built craftsman, 6 miles to downtown MPLS!",139532691,Kami,,Hennepin,44.92329,-93.32647,Entire home/apt,5000,3,7,2019-07-15,0.29,1,273
19788591,Mille lacs private lake house,139725872,Randy,,Mille Lacs,46.14409,-93.71225,Entire home/apt,175,2,5,2019-08-25,0.33,3,361
19790147,New Home - Close to Everything!,139744742,Peter,,Hennepin,44.92417,-93.28933,Entire home/apt,900,2,8,2019-08-25,0.30,1,0
19790308,Lift Bridge Hideaway - A Unique River Bluff Home,75303610,Kit & Gary,,St. Croix,45.06136,-92.79714,Entire home/apt,385,2,18,2019-10-04,0.88,1,216
19790517,McKinley,138732640,Ashley,,Hennepin,45.01918,-93.2888,Private room,85,1,0,,,1,0
19790949,Minnestay* Urban Oasis |Uptown|Walkers Paradise,24051954,Minnestay,,Hennepin,44.93595,-93.27734,Entire home/apt,419,2,10,2019-01-01,0.39,48,27
19791353,2BR/1 Ba Home on Cul de Sac in Eagan,14144126,Stacy,,Dakota,44.80413,-93.14019,Private room,150,2,1,2018-02-05,0.05,1,0
19798930,Beautiful timber frame home on the Rush River,90633144,Cheri,,Pierce,44.59013,-92.33066,Entire home/apt,250,3,0,,,1,0
19803352,2 bedroom City Living! (104),139870924,Cedars 94,,Hennepin,44.96379,-93.2403,Hotel room,130,1,43,2019-10-06,1.66,4,175
19805031,"4 bed, 2000 sq ft home",72280567,Kaelene,,Washington,45.00193,-92.96771,Entire home/apt,600,1,0,,,1,0
19806324,NEW home with upgraded amenities great for groups,139898422,Nathan,,Ramsey,45.03525,-93.00144,Entire home/apt,895,2,0,,,1,0
19811844,Luxurious Wayzata - Best of LakeMinnetonka!,133413315,Anna,,Hennepin,44.96623,-93.47752,Entire home/apt,250,3,3,2018-08-19,0.11,1,84
19812041,Cozy Private Room in Powderhorn Park,4746199,Anne,,Hennepin,44.94673,-93.25249,Private room,38,1,14,2018-04-24,0.52,1,0
19825827,Storybook House of Linden Hills,2910612,Jacqueline,,Hennepin,44.92557,-93.31356,Entire home/apt,1500,4,25,2019-09-27,1.03,1,286
19836670,Private Room & Bath in Spacious Home,43218766,Brittany,,Ramsey,45.02208,-93.14252,Private room,200,2,39,2019-10-12,1.46,1,67
19843938,S. Minneapolis Condo Near Light Rail Sleeps Six,140281590,Emily,,Hennepin,44.90844,-93.20646,Entire home/apt,125,1,2,2018-01-01,0.09,1,0
19845425,Mid-century Modern Linden Hills - 2 blocks to lake,5439155,Brenda,,Hennepin,44.9298,-93.3125,Entire home/apt,131,2,65,2019-09-23,2.46,12,348
19847355,Stunning Luxury Lakeside Home.,16684911,Colin,,Hennepin,44.92462,-93.31178,Entire home/apt,1000,2,2,2018-08-06,0.09,4,77
19849436,Great Location at 50th & France,139919580,Claudia And Todd,,Hennepin,44.91266,-93.32727,Entire home/apt,120,2,46,2019-09-15,1.74,2,235
19854667,Scandinavian-style 2BR brick home in W. Seventh,9016894,Courtney,,Ramsey,44.92724,-93.12973,Entire home/apt,270,2,2,2018-02-04,0.08,1,0
19857562,NCAA Final Four! Welcome to The Seville of Uptown!,140428298,Travis,,Hennepin,44.94198,-93.296,Entire home/apt,899,3,22,2019-04-09,0.82,1,0
19858290,Fry Street Place,63801265,Neil,,Ramsey,44.95369,-93.16899,Private room,35,2,33,2018-05-18,1.22,7,0
19858476,Private Room in Spacious Mid-Century Modern Apt,13571197,Bria,,Hennepin,45.00159,-93.30509,Private room,975,1,0,,,1,0
19862629,Minnetonka by Minneapolis 1 BR Suite,135010432,Jim,,Hennepin,44.94595,-93.45037,Entire home/apt,199,5,1,2017-09-29,0.04,3,73
19863444,**Great Highland Park Location**,103535111,Amy,,Ramsey,44.92695,-93.16937,Entire home/apt,800,3,9,2018-12-29,0.61,1,15
19863874,FINAL FOUR: 6 BD In Two Lovely Duplex Apartments,20178734,Beth,,Hennepin,44.92173,-93.31837,Entire home/apt,3600,4,0,,,2,0
19864478,"Uptown studio - Trendy location, near downtown",2676467,Shandel,,Hennepin,44.94679,-93.30294,Entire home/apt,76,2,29,2019-10-06,1.86,1,53
19877929,Home Sweet Super Bowl,140659307,Nick,,Ramsey,45.06278,-93.22403,Entire home/apt,2000,2,0,,,1,365
19878302,The Lucky Homestead ~ 1-2 Guests Women Only,33943962,Jody,,Hennepin,44.94588,-93.21411,Private room,25,2,53,2019-09-30,2.08,2,305
19886695,Classic Northeast (east room),116743131,Sarah,,Hennepin,44.99865,-93.26163,Private room,50,2,3,2017-08-28,0.11,1,0
19889625,Cozy Room in the City,25970022,Daniel,,Hennepin,44.97331,-93.30836,Private room,50,1,8,2018-07-09,0.29,1,0
19893667,Mid Century Modern in Highland Park,110828858,Andrew,,Ramsey,44.92061,-93.19513,Entire home/apt,350,3,57,2019-09-29,2.22,1,312
19894112,Cozy 50th & France Bungalow,140836828,John,,Hennepin,44.91549,-93.32813,Entire home/apt,120,3,6,2018-12-30,0.26,1,110
19902857,Mid century family home,91307033,Melissa,,Hennepin,45.01814,-93.33587,Entire home/apt,2500,3,0,,,1,0
19912476,Private room St Paul near Hameline Law School,141030330,Nguyen,,Ramsey,44.988,-93.11058,Private room,37,7,64,2019-05-18,2.46,2,317
19912597,Spacious private room near downtown St Paul,141030330,Nguyen,,Ramsey,44.98935,-93.1111,Private room,40,1,59,2019-09-20,2.19,2,78
19913234,Pond View quiet 2 bedroom apt.,132163538,Alex,,Anoka,45.04445,-93.24348,Entire home/apt,51,44,4,2019-08-25,0.19,1,224
19914403,Super Bowl headquarters,60768549,Terrence,,Anoka,45.05475,-93.25907,Private room,1200,1,0,,,1,0
19922324,Fry Street Room,63801265,Neil,,Ramsey,44.95433,-93.17007,Private room,39,1,46,2018-05-06,1.70,7,0
19923525,"Heart of the city, MPLS, lakes, dwtn,target ctr#1",23090675,Lisa,,Hennepin,44.94241,-93.27481,Private room,45,2,30,2019-09-21,1.11,9,11
19923797,Woodland HideAway - St. Michael Albertville Rogers,65614605,Denise,,Wright,45.22146,-93.62831,Private room,42,1,33,2019-07-31,1.22,2,170
19931936,"Minnetonka by I-394 & I-494--quiet, secluded acre",135010432,Jim,,Hennepin,44.94555,-93.45101,Entire home/apt,220,4,6,2018-07-07,0.22,3,339
19932889,In the heart of Minneapolis,9690212,Laura,,Hennepin,44.96385,-93.28114,Entire home/apt,100,2,18,2019-06-15,0.87,1,41
19943094,Big bright room - 5min from downtown (Rm #2),54086777,Elizabeth And Lucille,,Hennepin,44.95464,-93.2837,Private room,48,1,66,2019-09-25,2.44,4,47
19943478,Sunny room near Downtown (Rm #3),54086777,Elizabeth And Lucille,,Hennepin,44.95498,-93.28255,Private room,50,1,68,2019-08-12,2.59,4,150
19947152,Gateway to Trails and Backroads,53735248,Nadine,,Ramsey,44.99288,-93.06946,Private room,40,1,20,2019-07-21,0.75,1,0
19947449,One level home close to everything!,72593335,Laura,,Hennepin,45.03368,-93.25886,Entire home/apt,800,1,0,,,1,365
19948624,Room w/ access to outdoor patio,13199111,Berit,,Ramsey,44.98516,-93.18937,Private room,35,2,7,2017-10-08,0.26,1,0
19950599,Maidenwood Lodge - The Nest,41215632,Maidenwood,,Pierce,44.55263,-92.24672,Private room,94,2,12,2019-09-29,0.68,1,363
19950723,Condo for Superbowl,141407479,Amy,,Anoka,45.19085,-93.31311,Private room,500,2,0,,,1,365
19951230,Downtown | Uptown | Eat Street | Lakes,110454410,Emma,,Hennepin,44.95399,-93.28191,Private room,65,2,20,2019-09-02,0.77,1,162
19952056,5 Star Retreat Near the Cities. Spoil Yourself!,109169942,Saga,,Hennepin,45.0203,-93.4469,Entire home/apt,67,2,52,2019-09-29,2.09,1,126
19952382,Home in Heights - Great Indoor & Outdoor Space,29998271,Beth,,Anoka,45.04761,-93.23549,Entire home/apt,175,3,0,,,2,0
19952805,Colorful Uptown Retreat (2nd floor),1971091,Marya,,Hennepin,44.93792,-93.30008,Entire home/apt,160,2,50,2019-09-29,1.86,1,153
